location_name,date,deaths_mean_smoothed,deaths_lower_smoothed,deaths_upper_smoothed
Alabama,2020-02-04,0.0,0.0,0.0
Alabama,2020-02-05,0.0,0.0,0.0
Alabama,2020-02-06,0.0,0.0,0.0
Alabama,2020-02-07,0.0,0.0,0.0
Alabama,2020-02-08,0.0,0.0,0.0
Alabama,2020-02-09,0.0,0.0,0.0
Alabama,2020-02-10,0.0,0.0,0.0
Alabama,2020-02-11,0.0,0.0,0.0
Alabama,2020-02-12,0.0,0.0,0.0
Alabama,2020-02-13,0.0,0.0,0.0
Alabama,2020-02-14,0.0,0.0,0.0
Alabama,2020-02-15,0.0,0.0,0.0
Alabama,2020-02-16,0.0,0.0,0.0
Alabama,2020-02-17,0.0,0.0,0.0
Alabama,2020-02-18,0.0,0.0,0.0
Alabama,2020-02-19,0.0,0.0,0.0
Alabama,2020-02-20,0.0,0.0,0.0
Alabama,2020-02-21,0.0,0.0,0.0
Alabama,2020-02-22,0.0,0.0,0.0
Alabama,2020-02-23,3.0030114035957385,3.0030114035957385,3.0030114035957385
Alabama,2020-02-24,4.570765840490908,4.570765840490908,4.570765840490908
Alabama,2020-02-25,6.850105086333308,6.850105086333308,6.850105086333308
Alabama,2020-02-26,10.108235312101893,10.108235312101893,10.108235312101893
Alabama,2020-02-27,14.686391022131538,14.686391022131538,14.686391022131538
Alabama,2020-02-28,21.009060828329233,21.009060828329233,21.009060828329233
Alabama,2020-02-29,29.58943465870846,29.58943465870846,29.58943465870846
Alabama,2020-03-01,41.02837259874354,41.02837259874354,41.02837259874354
Alabama,2020-03-02,56.00240238861461,56.00240238861461,56.00240238861461
Alabama,2020-03-03,75.24120294506923,75.24120294506923,75.24120294506923
Alabama,2020-03-04,99.49123838093846,99.49123838093846,99.49123838093846
Alabama,2020-03-05,129.46990519341387,129.46990519341387,129.46990519341387
Alabama,2020-03-06,165.8106904111631,165.8106904111631,165.8106904111631
Alabama,2020-03-07,209.00656773889847,209.00656773889847,209.00656773889847
Alabama,2020-03-08,259.34818959984307,259.34818959984307,259.34818959984307
Alabama,2020-03-09,316.8594428513861,316.8594428513861,316.8594428513861
Alabama,2020-03-10,381.2350908635923,381.2350908635923,381.2350908635923
Alabama,2020-03-11,451.78991748670774,451.78991748670774,451.78991748670774
Alabama,2020-03-12,527.448072958077,527.448072958077,527.448072958077
Alabama,2020-03-13,606.7671321590616,606.7671321590616,606.7671321590616
Alabama,2020-03-14,687.9850178275846,687.9850178275846,687.9850178275846
